ID,Payed Status in April,Payed Status in May,Payed Status in June,Payed Status in July,Payed Status in August,Payed Status in September,Credit Limit,Average Bill Amount,Average Pay Amount,Sex,Education_Graduate School,Education_High School,Education_Others,Education_University,Marriage_Married,Marriage_Others,Marriage_Single,Age_Young Adult (20-27),Age_Adult (28-35),Age_Middle Aged (36-45),Age_Senior (46-80),Defaulted Payment
9949,0,0,0,0,0,0,240000,3245.0,3364.0,0,0,0,0,1,0,0,1,0,1,0,0,1
9950,1,1,1,1,1,1,30000,16488.0,0.0,0,0,0,0,1,0,0,1,1,0,0,0,0
9951,1,0,0,0,1,1,50000,3730.5,284.5,0,1,0,0,0,0,0,1,1,0,0,0,0
9952,0,0,0,0,0,0,280000,734.0,0.0,0,0,0,0,1,0,0,1,1,0,0,0,1
9953,0,1,1,1,1,1,20000,17250.5,1250.0,1,1,0,0,0,0,0,1,0,0,1,0,1
9954,0,0,0,0,0,0,130000,69414.5,2284.0,0,0,1,0,0,1,0,0,0,0,0,1,0
9955,0,0,0,0,1,1,70000,52630.0,1800.0,1,1,0,0,0,0,0,1,0,1,0,0,1
9956,0,0,0,0,1,0,180000,1325.0,1325.0,0,0,0,0,1,1,0,0,0,1,0,0,0
9957,0,0,0,0,0,0,320000,5364.5,5413.5,1,1,0,0,0,1,0,0,0,0,1,0,0
9958,0,1,1,0,0,1,30000,31843.5,1693.5,0,0,0,0,1,1,0,0,0,1,0,0,1
9959,0,0,0,0,0,1,280000,0.0,0.0,0,0,0,0,1,0,0,1,0,1,0,0,0
9960,0,0,0,0,0,0,80000,2992.0,2992.0,0,0,0,0,1,0,0,1,0,0,0,1,0
9961,0,0,0,0,0,0,140000,140349.5,5350.0,0,0,0,0,1,0,0,1,1,0,0,0,0
9962,0,0,0,0,0,0,180000,181294.5,6420.5,1,0,0,0,1,1,0,0,1,0,0,0,0
9963,0,0,1,1,1,1,20000,390.0,0.0,1,0,0,0,1,0,0,1,0,0,0,1,0
9964,0,0,0,0,0,0,420000,77685.0,15005.5,0,1,0,0,0,0,0,1,0,1,0,0,0
9965,0,0,0,0,0,0,200000,28390.0,1739.0,0,1,0,0,0,0,0,1,0,1,0,0,1
9966,0,0,0,0,0,0,140000,49552.0,3000.0,0,1,0,0,0,0,0,1,1,0,0,0,0
9967,0,0,0,0,0,0,170000,165970.0,6952.0,0,0,1,0,0,0,0,1,0,1,0,0,0
9968,0,0,1,0,0,0,30000,22548.5,1500.0,0,0,0,0,1,0,0,1,1,0,0,0,0
9969,0,0,0,0,0,1,50000,3477.0,500.0,0,1,0,0,0,0,0,1,1,0,0,0,0
9970,0,0,0,0,0,0,150000,130000.5,3735.5,0,1,0,0,0,1,0,0,0,0,1,0,0
9971,0,0,0,0,0,0,30000,9867.0,103.0,1,0,0,0,1,0,0,1,0,1,0,0,1
9972,0,0,0,0,0,0,50000,36471.0,3000.0,1,0,1,0,0,0,0,1,0,0,1,0,0
9973,0,0,0,0,0,0,300000,-1.0,0.0,0,1,0,0,0,0,0,1,0,0,1,0,1
9974,0,0,0,0,0,0,80000,17919.5,0.0,0,0,1,0,0,0,1,0,0,1,0,0,0
9975,0,0,0,0,0,0,50000,38659.5,5000.0,0,1,0,0,0,0,0,1,1,0,0,0,0
9976,0,0,0,0,0,0,110000,85976.5,4000.0,0,0,0,0,1,1,0,0,0,0,1,0,0
9977,0,0,0,0,0,1,110000,835.0,0.0,0,1,0,0,0,0,0,1,0,1,0,0,0
9978,0,0,0,0,0,0,390000,56702.5,34031.0,0,1,0,0,0,1,0,0,0,1,0,0,0
9979,0,0,0,0,0,0,200000,396.0,396.0,1,0,1,0,0,0,0,1,0,0,1,0,0
9980,1,1,1,1,1,1,30000,33358.0,0.0,1,1,0,0,0,1,0,0,0,0,1,0,1
9981,0,0,0,0,0,0,230000,97342.5,5008.0,1,1,0,0,0,0,0,1,0,1,0,0,0
9982,0,0,0,0,0,0,210000,425.0,1197.5,0,1,0,0,0,1,0,0,0,0,1,0,0
9983,0,0,0,0,0,0,30000,2102.0,2102.0,0,0,0,0,1,1,0,0,0,0,0,1,0
9984,0,0,0,0,0,0,130000,67601.0,2378.5,0,0,1,0,0,1,0,0,0,0,1,0,0
9985,0,0,0,0,0,1,130000,1.0,0.0,1,0,1,0,0,0,0,1,0,0,1,0,0
9986,0,0,0,0,0,0,480000,11409.5,1750.5,0,1,0,0,0,0,0,1,1,0,0,0,0
9987,0,0,0,0,0,0,160000,4143.5,3602.0,0,1,0,0,0,1,0,0,0,0,1,0,0
9988,0,0,0,0,0,0,10000,7167.5,1004.5,1,1,0,0,0,0,0,1,1,0,0,0,0
9989,0,0,0,0,0,0,360000,1308.0,1172.5,0,0,0,0,1,0,0,1,0,1,0,0,0
9990,0,0,0,0,0,0,260000,146620.0,12049.0,0,0,0,0,1,1,0,0,1,0,0,0,0
9991,0,0,0,0,0,0,330000,48275.0,1654.5,0,0,0,0,1,1,0,0,0,0,1,0,0
9992,0,0,0,1,1,1,30000,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,1
9993,0,0,0,0,0,1,80000,0.0,0.0,1,0,0,0,1,1,0,0,0,1,0,0,1
9994,0,0,0,0,0,0,120000,2967.0,1388.5,0,0,0,0,1,1,0,0,0,1,0,0,1
9995,0,0,0,0,0,0,170000,294.5,96.5,1,0,0,0,1,0,0,1,0,1,0,0,1
9996,0,0,0,0,0,1,140000,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0,0,0
9997,0,0,0,0,0,0,80000,0.0,0.0,0,0,0,0,1,0,0,1,0,0,1,0,0
9998,0,0,0,0,0,0,200000,147581.5,8218.5,1,0,1,0,0,1,0,0,0,0,1,0,0
9999,0,0,0,1,1,0,80000,0.0,0.0,0,0,0,0,1,0,0,1,1,0,0,0,1
10000,0,0,0,0,0,0,230000,19505.5,3000.0,1,0,0,0,1,1,0,0,0,0,1,0,0
10001,0,0,0,0,0,0,260000,0.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0
10002,0,0,0,0,0,0,50000,585.0,637.5,0,0,0,0,1,0,0,1,1,0,0,0,0
10003,0,0,0,0,0,1,340000,-6.0,0.0,1,0,0,0,1,1,0,0,0,1,0,0,0
10004,0,0,0,0,0,0,50000,30690.0,1725.0,1,1,0,0,0,0,0,1,0,0,1,0,0
10005,0,0,0,0,0,1,200000,1491.5,897.5,0,0,1,0,0,0,0,1,0,0,1,0,0
10006,0,0,0,0,0,0,280000,86437.5,3171.0,0,0,0,0,1,0,0,1,0,0,1,0,0
10007,1,0,0,0,0,0,170000,115392.5,5127.5,1,0,0,0,1,0,0,1,0,1,0,0,0
10008,1,0,0,1,1,1,100000,38385.0,1406.0,0,0,0,0,1,1,0,0,0,0,1,0,0
10009,0,0,0,0,0,1,360000,-157.0,0.0,0,1,0,0,0,1,0,0,0,0,0,1,1
10010,0,0,0,0,0,0,30000,14071.5,7028.5,0,1,0,0,0,0,0,1,1,0,0,0,1
10011,0,0,0,0,0,1,150000,360.0,303.0,0,0,0,0,1,0,0,1,1,0,0,0,0
10012,0,0,0,0,0,0,50000,21785.5,3000.0,1,0,0,0,1,0,0,1,0,1,0,0,0
10013,0,0,0,0,0,0,40000,29601.5,5000.0,0,1,0,0,0,0,0,1,0,1,0,0,0
10014,0,0,0,0,0,0,30000,585.0,0.0,1,0,1,0,0,0,0,1,0,0,0,1,0
10015,0,0,0,0,0,0,140000,26669.0,2500.0,0,1,0,0,0,1,0,0,0,1,0,0,0
10016,0,0,0,0,0,0,150000,6256.0,5430.0,1,0,0,0,1,0,0,1,0,1,0,0,0
10017,0,0,0,0,0,0,150000,114963.5,4500.0,0,0,0,0,1,0,0,1,0,0,1,0,0
10018,0,1,0,0,1,1,360000,267621.5,5412.0,0,1,0,0,0,0,0,1,0,0,0,1,0
10019,0,0,0,0,0,0,170000,70411.0,2382.0,1,0,0,0,1,0,0,1,0,0,1,0,0
10020,1,0,0,0,0,0,50000,45947.5,1784.5,1,1,0,0,0,0,0,1,1,0,0,0,1
10021,0,0,0,0,0,0,260000,2343.0,1118.0,0,1,0,0,0,1,0,0,0,0,1,0,0
10022,0,0,0,0,0,0,350000,16709.5,4093.0,0,0,1,0,0,1,0,0,0,1,0,0,0
10023,0,0,0,0,0,0,210000,48.0,0.0,0,0,0,0,1,1,0,0,0,0,1,0,0
10024,0,0,0,1,1,1,50000,-350.0,0.0,0,0,0,0,1,1,0,0,0,0,1,0,0
10025,0,0,0,0,0,0,170000,86420.0,3182.0,1,0,0,0,1,1,0,0,0,0,1,0,1
10026,0,0,0,0,0,0,50000,43483.0,1794.5,0,0,0,0,1,0,0,1,1,0,0,0,1
10027,1,0,0,0,0,0,50000,28795.0,1600.0,0,0,0,0,1,1,0,0,0,1,0,0,0
10028,0,0,0,0,0,0,280000,3066.0,3078.0,0,0,0,0,1,0,0,1,0,1,0,0,0
10029,0,0,0,0,0,0,430000,42307.5,1374.0,1,0,0,0,1,0,0,1,0,0,1,0,0
10030,0,0,0,0,0,0,340000,20851.5,20866.0,0,1,0,0,0,0,0,1,0,1,0,0,0
10031,0,0,0,0,0,0,310000,7395.0,5385.5,0,1,0,0,0,0,0,1,0,1,0,0,0
10032,0,0,0,0,0,0,120000,416.0,208.0,1,1,0,0,0,1,0,0,0,0,1,0,0
10033,0,0,0,0,0,0,200000,1798.0,1820.5,1,0,0,0,1,0,0,1,1,0,0,0,1
10034,0,0,0,0,0,0,500000,13404.5,10356.5,0,0,0,0,1,0,0,1,0,0,1,0,0
10035,0,0,0,0,0,0,270000,152494.5,6309.5,1,0,1,0,0,1,0,0,0,0,0,1,1
10036,0,0,0,0,0,0,190000,133204.5,3700.0,1,1,0,0,0,0,0,1,1,0,0,0,0
10037,0,0,0,0,0,0,340000,11057.5,9704.5,0,0,1,0,0,1,0,0,0,0,1,0,0
10038,0,0,0,0,0,0,390000,203134.0,6322.5,0,0,1,0,0,0,0,1,0,1,0,0,0
10039,0,0,0,1,0,0,90000,33612.0,2451.0,0,1,0,0,0,0,0,1,0,1,0,0,0
10040,1,1,0,0,0,0,200000,180552.0,8500.0,0,0,0,0,1,1,0,0,1,0,0,0,0
10041,0,0,0,0,0,0,230000,6600.0,6600.0,0,1,0,0,0,1,0,0,0,0,1,0,0
10042,0,0,0,0,0,0,100000,17012.5,17012.5,0,0,1,0,0,1,0,0,0,0,1,0,0
10043,1,1,0,0,0,1,30000,13872.5,1233.0,0,1,0,0,0,0,0,1,1,0,0,0,1
10044,0,0,0,0,0,0,50000,8481.0,396.5,1,0,0,0,1,1,0,0,0,0,0,1,0
10045,0,0,0,0,0,1,200000,-40.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0
10046,0,0,0,0,0,0,50000,26735.5,2000.0,0,0,0,0,1,1,0,0,0,0,1,0,0
10047,0,0,0,0,0,0,130000,8530.0,1500.0,1,0,0,0,1,0,0,1,0,1,0,0,1
10048,0,0,0,0,0,0,260000,12151.0,1000.0,1,0,0,0,1,1,0,0,0,0,1,0,0
10049,0,0,0,0,1,0,80000,8465.0,6519.0,0,1,0,0,0,1,0,0,1,0,0,0,0
10050,0,0,0,0,0,1,20000,0.0,0.0,1,0,0,0,1,0,0,1,0,1,0,0,0
10051,0,0,0,0,0,0,160000,31578.0,3000.0,0,0,0,0,1,1,0,0,1,0,0,0,0
10052,0,0,0,0,0,0,70000,66471.0,2159.5,0,0,1,0,0,0,0,1,1,0,0,0,0
10053,0,0,0,0,0,0,70000,36852.5,2363.0,1,1,0,0,0,0,0,1,1,0,0,0,0
10054,1,1,0,0,0,0,400000,36281.0,8764.5,1,1,0,0,0,0,0,1,0,0,1,0,1
10055,0,0,0,0,0,1,30000,0.0,0.0,1,1,0,0,0,0,0,1,1,0,0,0,0
10056,0,0,0,0,0,0,240000,14873.0,5066.5,0,1,0,0,0,0,0,1,0,1,0,0,0
10057,0,0,0,0,0,0,40000,30222.5,834.0,0,0,0,0,1,1,0,0,0,0,1,0,0
10058,0,0,0,1,0,0,510000,187352.0,6754.0,0,0,1,0,0,1,0,0,0,0,0,1,0
10059,0,0,0,0,1,1,20000,17570.5,745.5,0,0,0,0,1,0,0,1,1,0,0,0,0
10060,0,0,0,0,0,0,80000,0.0,0.0,1,0,0,0,1,0,0,1,1,0,0,0,0
10061,0,0,0,0,0,0,10000,0.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0
10062,0,0,1,0,0,0,50000,31024.5,1443.5,0,0,1,0,0,1,0,0,0,0,0,1,0
10063,0,0,0,1,1,1,200000,28916.5,1171.0,1,0,0,0,1,1,0,0,0,1,0,0,0
10064,0,1,0,0,0,0,140000,132500.0,5596.5,1,0,1,0,0,1,0,0,0,0,0,1,0
10065,0,0,0,0,0,0,60000,52540.0,2451.5,1,0,0,0,1,0,0,1,1,0,0,0,1
10066,0,0,0,0,0,0,100000,3774.0,442.0,1,1,0,0,0,0,0,1,1,0,0,0,1
10067,0,0,0,0,1,1,30000,29934.5,1062.5,0,0,0,0,1,1,0,0,0,1,0,0,0
10068,0,0,0,0,0,0,500000,78.5,78.5,1,0,0,0,1,1,0,0,0,0,1,0,0
10069,0,0,0,0,0,0,420000,46650.5,1661.0,0,0,0,0,1,0,0,1,0,1,0,0,0
10070,1,0,0,0,1,1,130000,132194.0,4785.0,0,0,0,0,1,1,0,0,0,0,1,0,1
10071,0,0,0,0,0,0,360000,3116.0,79.0,0,1,0,0,0,1,0,0,0,0,0,1,0
10072,0,0,0,0,0,0,150000,18387.5,8126.0,0,1,0,0,0,0,0,1,0,0,1,0,0
10073,0,0,0,0,0,0,360000,838.0,827.5,1,1,0,0,0,0,0,1,0,1,0,0,0
10074,0,0,0,0,0,0,230000,99138.5,4010.0,0,0,0,0,1,0,0,1,0,1,0,0,0
10075,0,0,0,0,0,0,180000,1964.0,114.0,0,1,0,0,0,1,0,0,0,1,0,0,0
10076,0,0,0,0,0,1,160000,114.0,0.0,0,1,0,0,0,1,0,0,0,1,0,0,1
10077,0,0,0,0,0,0,250000,453.5,1147.5,0,0,0,0,1,1,0,0,0,0,1,0,0
10078,0,0,0,0,0,0,170000,2786.0,2799.5,1,0,1,0,0,1,0,0,0,0,1,0,0
10079,0,0,0,0,0,0,100000,99350.5,3801.0,0,0,0,0,1,1,0,0,1,0,0,0,0
10080,0,0,0,0,0,0,200000,15646.0,12339.5,0,1,0,0,0,1,0,0,0,0,1,0,1
10081,0,0,0,0,0,0,60000,31572.0,2000.0,0,0,0,0,1,1,0,0,0,0,0,1,0
10082,0,0,0,0,0,0,300000,48876.0,2500.0,1,1,0,0,0,1,0,0,0,0,1,0,0
10083,0,0,0,0,1,0,290000,6563.5,4233.5,1,0,0,0,1,0,0,1,0,1,0,0,0
10084,1,0,0,1,1,1,30000,21529.0,1327.0,0,0,0,0,1,0,0,1,1,0,0,0,0
10085,0,0,0,0,0,0,340000,90484.0,3201.5,1,0,0,0,1,1,0,0,0,1,0,0,0
10086,0,0,0,0,0,0,90000,36146.5,2000.0,1,0,0,0,1,0,0,1,0,1,0,0,0
10087,1,0,0,0,1,1,140000,99944.0,3824.5,0,1,0,0,0,0,0,1,1,0,0,0,1
10088,0,0,0,0,0,0,150000,41507.0,1250.0,1,1,0,0,0,0,0,1,0,1,0,0,0
10089,0,0,1,1,0,0,70000,67327.5,1893.5,1,0,1,0,0,1,0,0,0,0,0,1,1
10090,0,0,0,0,0,0,750000,84231.5,3809.0,0,1,0,0,0,1,0,0,0,0,1,0,0
10091,0,0,0,0,0,0,200000,81022.0,5345.0,0,0,0,0,1,0,0,1,1,0,0,0,0
10092,0,0,0,0,0,1,230000,152225.0,5420.0,0,0,0,0,1,1,0,0,0,0,1,0,1
10093,0,0,0,0,0,0,180000,13057.5,13057.5,0,0,1,0,0,1,0,0,0,0,1,0,0
10094,0,0,0,1,0,0,210000,1857.5,1500.0,0,0,0,0,1,1,0,0,0,0,1,0,0
10095,1,0,0,0,0,0,170000,111864.5,7500.0,1,0,0,0,1,0,0,1,0,1,0,0,0
10096,1,0,1,1,0,0,30000,4579.5,99.5,0,0,0,0,1,0,0,1,1,0,0,0,0
10097,0,0,0,0,0,0,30000,28591.0,1039.5,1,1,0,0,0,0,0,1,1,0,0,0,0
10098,1,1,1,0,0,0,90000,86409.0,3850.0,0,0,0,0,1,1,0,0,0,1,0,0,0
10099,0,0,0,0,1,1,50000,30098.0,1309.5,0,0,0,0,1,1,0,0,0,1,0,0,1
10100,0,0,0,0,0,1,240000,1358.0,1358.0,0,1,0,0,0,0,0,1,1,0,0,0,1
10101,0,0,0,0,0,0,280000,2462.0,2462.0,0,1,0,0,0,1,0,0,0,0,0,1,0
10102,0,0,0,0,0,0,410000,0.0,0.0,0,0,1,0,0,0,0,1,0,1,0,0,0
10103,1,0,0,1,1,1,30000,6941.0,256.5,0,0,0,0,1,1,0,0,0,0,1,0,1
10104,0,0,0,0,0,0,260000,184.5,170.0,1,1,0,0,0,1,0,0,0,0,1,0,0
10105,0,0,0,0,0,0,30000,19108.5,730.0,0,0,0,0,1,1,0,0,0,0,0,1,0
10106,0,1,1,1,1,1,10000,8307.5,250.0,1,0,0,0,1,1,0,0,1,0,0,0,0
10107,0,0,0,0,0,1,290000,0.0,0.0,1,1,0,0,0,1,0,0,0,0,1,0,0
10108,0,0,0,0,0,0,150000,0.0,0.0,0,1,0,0,0,0,0,1,0,0,1,0,1
10109,0,0,0,0,0,0,30000,30367.0,1196.0,1,0,0,0,1,1,0,0,1,0,0,0,0
10110,0,0,0,0,0,0,360000,305768.0,15000.0,0,1,0,0,0,0,0,1,0,0,1,0,0
10111,0,0,0,0,0,1,240000,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0
10112,1,1,0,0,0,1,60000,3290.0,800.0,1,1,0,0,0,0,0,1,1,0,0,0,1
10113,0,0,0,0,0,0,50000,1430.0,2242.5,0,0,0,0,1,0,0,1,0,1,0,0,0
10114,0,0,0,0,0,0,50000,0.0,0.0,0,1,0,0,0,0,0,1,0,0,1,0,0
10115,0,0,0,0,0,0,50000,15291.5,3500.0,1,0,0,0,1,0,0,1,0,1,0,0,0
10116,1,1,1,1,1,1,10000,5722.5,500.0,1,0,0,0,1,0,0,1,1,0,0,0,1
10117,1,0,0,0,1,1,110000,24475.0,715.0,0,0,1,0,0,1,0,0,0,0,0,1,1
10118,0,0,0,0,0,1,220000,1885.5,1885.5,0,1,0,0,0,0,0,1,0,1,0,0,0
10119,0,0,0,0,0,0,400000,54553.5,1675.0,0,0,1,0,0,1,0,0,0,0,1,0,0
10120,1,1,0,0,0,0,90000,72762.5,3155.5,0,0,0,0,1,0,0,1,1,0,0,0,0
10121,1,1,1,1,1,1,150000,60952.5,2975.0,0,0,1,0,0,1,0,0,0,0,0,1,1
10122,0,0,1,0,0,0,80000,71285.5,2850.0,0,0,0,0,1,0,0,1,1,0,0,0,0
10123,0,0,0,0,0,0,50000,4177.5,1250.0,1,0,1,0,0,0,0,1,1,0,0,0,0
10124,0,0,0,0,0,0,50000,32977.0,755.0,1,0,0,0,1,0,0,1,0,1,0,0,0
10125,1,1,1,1,1,1,20000,8853.0,476.5,1,0,0,0,1,1,0,0,0,0,1,0,0
10126,0,0,0,0,0,0,50000,5876.0,1172.5,1,0,0,0,1,0,0,1,0,1,0,0,0
10127,0,0,0,0,0,0,140000,60818.0,3000.0,0,0,0,0,1,0,0,1,1,0,0,0,0
10128,0,0,0,0,0,0,280000,1873.5,813.5,0,1,0,0,0,1,0,0,0,0,1,0,1
10129,0,0,1,1,1,1,130000,69636.5,2650.0,0,0,0,0,1,1,0,0,0,0,1,0,1
10130,0,1,0,0,0,1,70000,124.0,199.0,0,1,0,0,0,1,0,0,1,0,0,0,0
10131,0,0,0,0,0,0,470000,155334.0,5515.0,1,1,0,0,0,1,0,0,0,0,1,0,0
10132,0,0,0,0,0,0,500000,127623.0,20030.0,1,0,0,0,1,0,0,1,0,1,0,0,0
10133,0,0,0,0,0,1,40000,20215.5,550.0,1,0,0,0,1,0,0,1,0,1,0,0,0
10134,0,0,0,0,1,1,40000,38497.5,496.0,0,0,0,0,1,1,0,0,0,0,1,0,0
10135,0,0,0,0,0,0,50000,7757.0,1449.0,0,1,0,0,0,1,0,0,1,0,0,0,0
10136,0,0,0,0,1,0,40000,390.0,270.0,0,1,0,0,0,0,0,1,1,0,0,0,1
10137,0,0,0,0,0,0,50000,19427.0,1063.0,0,0,0,0,1,0,0,1,1,0,0,0,0
10138,0,0,0,0,0,0,310000,2078.0,1522.5,0,0,0,0,1,0,0,1,0,0,1,0,0
10139,0,1,1,1,0,0,140000,29906.5,1569.0,0,0,0,0,1,0,0,1,0,1,0,0,1
10140,0,0,0,0,0,0,80000,20224.5,3528.0,0,0,0,0,1,0,0,1,1,0,0,0,1
10141,1,0,0,0,0,1,210000,0.0,0.0,1,0,0,0,1,0,0,1,1,0,0,0,1
10142,0,0,0,0,0,0,50000,21256.5,1100.0,0,1,0,0,0,0,0,1,1,0,0,0,0
10143,1,1,1,1,1,1,400000,52006.5,800.0,1,1,0,0,0,0,0,1,0,0,1,0,0
10144,0,0,0,0,0,0,60000,19132.5,5408.0,0,0,0,0,1,1,0,0,0,0,1,0,0
10145,0,0,0,0,0,1,160000,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,1,0
10146,0,0,0,0,0,1,400000,10903.5,2568.5,1,1,0,0,0,0,0,1,0,1,0,0,0
10147,0,0,0,0,0,0,450000,4168.5,3970.5,0,1,0,0,0,1,0,0,0,0,1,0,1
10148,0,0,1,0,0,0,20000,12361.5,600.0,0,0,1,0,0,0,0,1,0,1,0,0,0
10149,1,1,0,0,0,0,50000,47218.5,2350.0,0,0,0,0,1,1,0,0,0,0,0,1,0
10150,0,0,0,0,0,0,200000,0.0,0.0,0,0,0,0,1,1,0,0,0,0,1,0,1
10151,0,0,0,0,0,0,160000,0.0,0.0,1,1,0,0,0,0,0,1,0,0,1,0,0
10152,1,1,1,1,1,1,60000,60692.5,1100.0,0,0,0,0,1,0,0,1,0,0,0,1,1
10153,0,0,0,0,0,0,280000,3315.0,3081.0,0,0,0,0,1,0,0,1,0,1,0,0,0
10154,0,0,0,0,0,0,200000,0.0,0.0,0,0,0,0,1,0,0,1,1,0,0,0,0
10155,0,0,0,0,0,0,100000,91759.5,3400.0,1,0,0,0,1,1,0,0,0,0,0,1,0
10156,1,1,1,0,0,0,10000,8780.0,716.0,0,1,0,0,0,0,0,1,1,0,0,0,1
10157,0,0,0,0,0,0,80000,48556.0,2000.0,1,1,0,0,0,0,0,1,1,0,0,0,1
10158,0,0,0,0,0,0,440000,386728.5,13028.5,1,1,0,0,0,0,0,1,0,1,0,0,1
10159,0,0,0,0,0,0,500000,10565.5,10625.5,0,0,0,0,1,0,0,1,0,0,1,0,0
10160,0,0,0,0,0,0,20000,15509.5,500.0,1,0,1,0,0,0,0,1,1,0,0,0,0
10161,0,0,0,0,0,0,500000,4588.5,1909.0,0,1,0,0,0,0,0,1,0,1,0,0,0
10162,0,0,0,0,0,0,30000,391.5,502.0,1,1,0,0,0,0,0,1,1,0,0,0,0
10163,0,0,0,0,0,1,180000,815.0,815.0,0,1,0,0,0,0,0,1,0,1,0,0,0
10164,0,0,0,0,0,0,120000,73160.5,2000.0,0,1,0,0,0,0,0,1,1,0,0,0,0
10165,0,0,0,0,0,0,120000,109656.0,3500.0,0,0,1,0,0,0,0,1,0,0,0,1,1
10166,0,0,0,0,0,0,140000,82556.0,3550.0,1,0,0,0,1,1,0,0,0,0,1,0,0
10167,0,1,0,0,0,0,60000,27278.0,1700.0,1,0,0,0,1,0,0,1,1,0,0,0,1
10168,0,0,0,0,0,0,10000,264.0,264.0,0,0,0,0,1,0,0,1,1,0,0,0,1
10169,0,0,0,0,0,0,120000,28516.0,6776.5,0,1,0,0,0,1,0,0,0,0,1,0,0
10170,0,0,0,1,0,0,70000,31640.5,1500.0,0,0,0,0,1,0,0,1,1,0,0,0,0
10171,0,0,0,0,0,1,330000,1219.0,1222.0,0,1,0,0,0,0,0,1,1,0,0,0,0
10172,0,0,0,0,0,0,70000,41348.0,4500.0,0,0,0,0,1,0,0,1,0,0,1,0,0
10173,0,0,0,0,0,0,410000,16219.0,16240.5,0,0,1,0,0,1,0,0,0,0,0,1,0
10174,0,0,0,0,0,0,360000,2535.5,1473.0,1,1,0,0,0,1,0,0,0,0,0,1,0
10175,0,0,0,0,0,0,200000,0.0,0.0,1,1,0,0,0,0,0,1,1,0,0,0,0
10176,0,0,0,0,0,0,20000,1040.0,525.0,0,0,1,0,0,1,0,0,0,1,0,0,0
10177,0,0,0,1,1,0,90000,35492.0,219.0,0,0,1,0,0,1,0,0,0,0,0,1,0
10178,0,0,0,0,0,0,60000,38392.0,1461.5,0,0,0,0,1,1,0,0,0,1,0,0,0
10179,1,0,0,0,0,1,120000,81.0,275.0,1,1,0,0,0,0,0,1,0,1,0,0,0
10180,0,0,0,0,0,1,210000,0.0,415.0,0,1,0,0,0,0,0,1,0,1,0,0,0
10181,1,1,0,0,0,1,40000,28563.5,1575.0,0,0,0,0,1,0,0,1,1,0,0,0,1
10182,0,0,0,0,0,0,130000,79938.0,3674.5,0,0,1,0,0,1,0,0,0,0,1,0,0
10183,0,0,0,0,0,0,150000,0.0,0.0,0,1,0,0,0,0,0,1,0,0,1,0,0
10184,1,0,0,1,1,1,30000,25869.5,1763.5,1,0,0,0,1,1,0,0,0,0,1,0,1
10185,1,0,0,0,0,1,380000,379234.5,15187.5,1,0,1,0,0,1,0,0,0,0,0,1,0
10186,0,0,0,0,0,0,150000,63501.0,3103.0,0,0,1,0,0,1,0,0,0,0,1,0,1
10187,0,0,0,1,1,1,50000,35573.0,1397.0,0,1,0,0,0,0,0,1,1,0,0,0,1
10188,0,0,0,0,0,0,170000,25191.5,5000.0,1,1,0,0,0,0,0,1,1,0,0,0,0
10189,0,0,0,0,0,0,360000,498.0,498.0,1,0,1,0,0,1,0,0,0,0,1,0,1
10190,0,0,0,0,0,0,500000,315055.5,23100.0,0,1,0,0,0,1,0,0,0,0,1,0,0
10191,0,0,0,0,0,1,200000,770.0,0.0,0,1,0,0,0,0,0,1,0,0,1,0,0
10192,0,0,0,0,0,0,240000,33149.5,1066.0,0,1,0,0,0,1,0,0,0,1,0,0,0
10193,0,0,0,0,0,0,210000,307.0,307.0,0,0,0,0,1,1,0,0,0,0,1,0,0
10194,1,0,0,0,0,0,110000,59694.0,2755.0,0,0,0,0,1,1,0,0,1,0,0,0,0
10195,1,1,1,1,1,0,10000,8692.0,125.0,1,0,1,0,0,1,0,0,0,0,1,0,1
10196,0,0,0,0,0,0,180000,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0,0,0
10197,1,1,1,1,1,1,50000,29270.5,1250.0,0,0,0,0,1,1,0,0,0,0,1,0,0
10198,0,0,0,0,0,0,180000,47368.5,3020.5,1,1,0,0,0,0,0,1,0,1,0,0,0
10199,0,0,0,0,0,0,40000,23731.0,2000.0,0,0,0,0,1,0,0,1,1,0,0,0,1
10200,0,0,0,0,0,0,50000,953.5,1001.0,1,1,0,0,0,0,0,1,1,0,0,0,0
10201,0,0,0,0,0,0,200000,291.0,239.5,0,1,0,0,0,0,0,1,0,1,0,0,0
10202,0,0,0,0,1,1,120000,62.5,0.0,0,1,0,0,0,0,0,1,1,0,0,0,0
10203,0,0,0,0,0,0,90000,48436.0,1735.5,1,0,1,0,0,1,0,0,0,0,0,1,0
10204,0,0,0,0,0,0,130000,59520.5,4000.0,1,0,0,0,1,0,0,1,0,1,0,0,0
10205,1,0,0,0,0,0,120000,76403.0,2837.0,0,0,0,0,1,0,0,1,0,0,0,1,0
10206,0,0,0,0,0,0,350000,74627.0,7850.0,0,1,0,0,0,1,0,0,0,0,1,0,0
